user_id,archetype,timestamp,hour,day_of_week,day_of_month,category,amount,avg_user_spend,is_late_night,is_end_of_month,is_weekend,spending_velocity,transaction_gap_minutes,category_switch_count,mood_proxy_score,impulse_label
U0154,night_owl,2025-03-21T10:09:00,10,4,21,Food & Dining,552.86,1726.19,0,0,0,0,10646.0,1,0.08,0
U0154,night_owl,2025-03-24T00:20:00,0,0,24,Electronics,2341.2,1726.19,1,0,0,0,3731.0,1,0.753,0
U0154,night_owl,2025-04-04T21:45:00,21,4,4,Grocery,190.32,1726.19,0,0,0,0,17125.0,1,0.111,0
U0154,night_owl,2025-04-11T18:48:00,18,4,11,Subscriptions,916.11,1726.19,0,0,0,0,9903.0,1,0.025,0
U0154,night_owl,2025-04-24T23:35:00,23,3,24,Travel,1020.96,1726.19,1,0,0,0,19007.0,1,0.595,0
U0154,night_owl,2025-05-04T10:30:00,10,6,4,Fashion,1576.11,1726.19,0,0,1,0,13615.0,1,0.668,0
U0154,night_owl,2025-05-08T01:00:00,1,3,8,Alcohol,3435.62,1726.19,1,0,0,0,5190.0,1,0.729,0
U0154,night_owl,2025-05-08T20:51:00,20,3,8,Fashion,6783.18,1726.19,0,0,0,0,1191.0,1,0.432,0
U0154,night_owl,2025-05-09T01:16:00,1,4,9,Travel,2564.38,1726.19,1,0,0,0,265.0,1,0.513,0
U0154,night_owl,2025-05-12T03:34:00,3,0,12,Food & Dining,1653.29,1726.19,1,0,0,0,4458.0,1,0.546,0
U0154,night_owl,2025-05-15T23:30:00,23,3,15,Subscriptions,861.39,1726.19,1,0,0,0,5516.0,1,0.418,0
U0154,night_owl,2025-05-20T08:41:00,8,1,20,Electronics,3853.68,1726.19,0,0,0,0,6311.0,1,0.312,0
U0154,night_owl,2025-05-21T10:41:00,10,2,21,Entertainment,4614.96,1726.19,0,0,0,0,1560.0,1,0.328,0
U0154,night_owl,2025-05-23T09:29:00,9,4,23,Subscriptions,1880.43,1726.19,0,0,0,0,2808.0,1,0.081,0
U0154,night_owl,2025-05-28T21:31:00,21,2,28,Entertainment,3687.33,1726.19,0,1,0,0,7922.0,1,0.327,0
U0155,eom_spender,2025-01-03T08:41:00,8,4,3,Electronics,6698.55,1695.47,0,0,0,0,999.0,1,0.395,0
U0155,eom_spender,2025-01-06T14:39:00,14,0,6,Subscriptions,1700.69,1695.47,0,0,0,0,4678.0,1,0.153,0
U0155,eom_spender,2025-01-12T20:18:00,20,6,12,Travel,1395.17,1695.47,0,0,1,0,8979.0,1,0.498,0
U0155,eom_spender,2025-01-20T21:27:00,21,0,20,Travel,1189.51,1695.47,0,0,0,0,11589.0,1,0.137,0
U0155,eom_spender,2025-01-26T18:40:00,18,6,26,Subscriptions,1448.7,1695.47,0,1,1,0,8473.0,1,0.454,0
U0155,eom_spender,2025-01-28T10:47:00,10,1,28,Subscriptions,782.46,1695.47,0,1,0,0,2407.0,1,0.008,0
U0155,eom_spender,2025-01-29T12:13:00,12,2,29,Food & Dining,1139.38,1695.47,0,1,0,0,1526.0,1,0.08,0
U0155,eom_spender,2025-01-29T13:06:00,13,2,29,Fashion,3563.06,1695.47,0,1,0,1,53.0,1,0.469,1
U0155,eom_spender,2025-01-30T14:05:00,14,3,30,Food & Dining,2239.81,1695.47,0,1,0,0,1499.0,1,0.142,0
U0155,eom_spender,2025-01-30T16:38:00,16,3,30,Travel,1556.34,1695.47,0,1,0,0,153.0,1,0.117,0
U0155,eom_spender,2025-01-30T20:14:00,20,3,30,Fashion,5869.69,1695.47,0,1,0,0,216.0,1,0.368,1
U0155,eom_spender,2025-03-21T21:00:00,21,4,21,Subscriptions,1214.71,1695.47,0,0,0,0,72046.0,1,0.017,0
U0155,eom_spender,2025-03-26T21:55:00,21,2,26,Fashion,1327.18,1695.47,0,1,0,0,7255.0,1,0.366,0
U0155,eom_spender,2025-03-27T01:00:00,1,3,27,Entertainment,5585.69,1695.47,1,1,0,0,185.0,1,0.778,1
U0155,eom_spender,2025-03-28T10:48:00,10,4,28,Electronics,5572.02,1695.47,0,1,0,0,2028.0,1,0.382,1
U0155,eom_spender,2025-03-29T11:59:00,11,5,29,Health,413.15,1695.47,0,1,1,0,1511.0,1,0.444,0
U0155,eom_spender,2025-04-27T12:26:00,12,6,27,Travel,1309.94,1695.47,0,1,1,0,41787.0,1,0.308,0
U0155,eom_spender,2025-04-29T09:51:00,9,1,29,Grocery,1163.71,1695.47,0,1,0,0,2725.0,1,0.101,0
U0155,eom_spender,2025-04-29T17:11:00,17,1,29,Grocery,169.67,1695.47,0,1,0,0,440.0,1,0.01,0
U0155,eom_spender,2025-05-06T02:55:00,2,1,6,Grocery,351.31,1695.47,1,0,0,0,9224.0,1,0.515,0
U0155,eom_spender,2025-05-20T13:38:00,13,1,20,Alcohol,3354.19,1695.47,0,0,0,0,20803.0,1,0.475,0
U0155,eom_spender,2025-05-21T21:34:00,21,2,21,Food & Dining,1798.41,1695.47,0,0,0,0,1916.0,1,0.004,0
U0155,eom_spender,2025-05-27T11:30:00,11,1,27,Travel,1335.95,1695.47,0,1,0,0,8036.0,1,0.131,0
U0155,eom_spender,2025-05-30T12:46:00,12,4,30,Electronics,2395.12,1695.47,0,1,0,0,4396.0,1,0.388,0
U0155,eom_spender,2025-05-30T20:37:00,20,4,30,Gaming,2060.74,1695.47,0,1,0,0,471.0,1,0.438,0
U0156,controlled,2025-01-04T12:02:00,12,5,4,Travel,665.87,1945.38,0,0,1,0,999.0,1,0.396,0
U0156,controlled,2025-01-07T18:38:00,18,1,7,Travel,2619.01,1945.38,0,0,0,0,4716.0,1,0.013,0
U0156,controlled,2025-01-08T16:41:00,16,2,8,Travel,861.81,1945.38,0,0,0,0,1323.0,1,0.115,0
U0156,controlled,2025-01-09T22:11:00,22,3,9,Travel,1405.14,1945.38,0,0,0,0,1770.0,1,0.163,0
U0156,controlled,2025-01-10T16:50:00,16,4,10,Grocery,2091.81,1945.38,0,0,0,0,1119.0,1,0.172,0
U0156,controlled,2025-01-12T15:29:00,15,6,12,Alcohol,5155.04,1945.38,0,0,1,0,2799.0,1,0.713,0
U0156,controlled,2025-01-14T09:30:00,9,1,14,Alcohol,7201.62,1945.38,0,0,0,0,2521.0,1,0.43,0
U0156,controlled,2025-01-14T21:45:00,21,1,14,Subscriptions,1524.67,1945.38,0,0,0,0,735.0,1,0.027,0
U0156,controlled,2025-01-17T13:14:00,13,4,17,Health,916.18,1945.38,0,0,0,0,3809.0,1,0.134,0
U0156,controlled,2025-01-20T13:05:00,13,0,20,Health,2825.99,1945.38,0,0,0,0,4311.0,1,0.043,0
U0156,controlled,2025-01-22T21:15:00,21,2,22,Grocery,1864.82,1945.38,0,0,0,0,3370.0,1,0.117,0
U0156,controlled,2025-01-26T21:48:00,21,6,26,Electronics,5398.87,1945.38,0,1,1,0,5793.0,1,0.664,1
U0156,controlled,2025-03-02T22:13:00,22,6,2,Electronics,6687.42,1945.38,0,0,1,0,50425.0,1,0.762,0
U0156,controlled,2025-03-09T01:48:00,1,6,9,Grocery,571.3,1945.38,1,0,1,0,8855.0,1,0.84,0
U0156,controlled,2025-03-13T19:47:00,19,3,13,Grocery,2505.3,1945.38,0,0,0,0,6839.0,1,0.062,0
U0156,controlled,2025-03-14T17:33:00,17,4,14,Health,2236.93,1945.38,0,0,0,0,1306.0,1,0.166,0
U0156,controlled,2025-03-14T21:35:00,21,4,14,Electronics,6952.06,1945.38,0,0,0,0,242.0,1,0.496,0
U0156,controlled,2025-04-07T19:27:00,19,0,7,Food & Dining,2815.4,1945.38,0,0,0,0,34432.0,1,0.028,0
U0156,controlled,2025-05-03T18:09:00,18,5,3,Entertainment,4215.05,1945.38,0,0,1,0,37362.0,1,0.664,0
U0156,controlled,2025-05-11T12:02:00,12,6,11,Health,1338.13,1945.38,0,0,1,0,11153.0,1,0.489,0
U0156,controlled,2025-05-15T22:14:00,22,3,15,Health,960.92,1945.38,0,0,0,0,6372.0,1,0.073,0
U0156,controlled,2025-05-16T14:47:00,14,4,16,Electronics,6910.81,1945.38,0,0,0,0,993.0,1,0.451,0
U0156,controlled,2025-05-23T15:29:00,15,4,23,Food & Dining,2804.5,1945.38,0,0,0,0,10122.0,1,0.121,0
U0156,controlled,2025-05-23T16:37:00,16,4,23,Health,1341.83,1945.38,0,0,0,1,68.0,1,0.126,0
U0156,controlled,2025-05-28T18:58:00,18,2,28,Grocery,413.83,1945.38,0,1,0,0,7341.0,1,0.111,0
U0157,freq_binger,2025-01-01T19:11:00,19,2,1,Electronics,1825.52,831.32,0,0,0,0,999.0,1,0.343,0
U0157,freq_binger,2025-01-02T18:43:00,18,3,2,Health,1092.9,831.32,0,0,0,0,1412.0,1,0.017,0
U0157,freq_binger,2025-01-02T23:36:00,23,3,2,Entertainment,2021.08,831.32,1,0,0,0,293.0,1,0.866,0
U0157,freq_binger,2025-01-03T09:03:00,9,4,3,Fashion,1152.75,831.32,0,0,0,0,567.0,1,0.389,0
U0157,freq_binger,2025-01-27T21:43:00,21,0,27,Alcohol,1403.72,831.32,0,1,0,0,35320.0,1,0.308,0
U0157,freq_binger,2025-01-29T02:02:00,2,2,29,Electronics,1740.14,831.32,1,1,0,0,1699.0,1,0.823,1
U0157,freq_binger,2025-03-03T01:45:00,1,0,3,Electronics,2823.7,831.32,1,0,0,0,47503.0,1,0.819,1
U0157,freq_binger,2025-03-08T03:34:00,3,5,8,Food & Dining,301.91,831.32,1,0,1,0,7309.0,1,0.819,0
U0157,freq_binger,2025-03-11T02:23:00,2,1,11,Subscriptions,388.59,831.32,1,0,0,0,4249.0,1,0.445,0
U0157,freq_binger,2025-03-11T17:37:00,17,1,11,Fashion,464.21,831.32,0,0,0,0,914.0,1,0.334,0
U0157,freq_binger,2025-03-12T14:22:00,14,2,12,Gaming,3081.81,831.32,0,0,0,0,1245.0,1,0.429,0
U0157,freq_binger,2025-03-16T00:41:00,0,6,16,Entertainment,2694.15,831.32,1,0,1,0,4939.0,1,1.018,1
U0157,freq_binger,2025-04-22T18:54:00,18,1,22,Health,833.97,831.32,0,0,0,0,54373.0,1,0.063,0
U0157,freq_binger,2025-04-25T03:32:00,3,4,25,Grocery,1237.8,831.32,1,0,0,0,3398.0,1,0.492,0
U0157,freq_binger,2025-04-28T23:22:00,23,0,28,Alcohol,3080.22,831.32,1,1,0,0,5510.0,1,0.886,1
U0157,freq_binger,2025-04-29T09:19:00,9,1,29,Travel,564.52,831.32,0,1,0,0,597.0,1,0.061,0
U0157,freq_binger,2025-04-30T08:47:00,8,2,30,Health,640.69,831.32,0,1,0,0,1408.0,1,0.186,0
U0157,freq_binger,2025-05-01T12:46:00,12,3,1,Fashion,1008.6,831.32,0,0,0,0,1679.0,1,0.349,0
U0157,freq_binger,2025-05-02T12:29:00,12,4,2,Entertainment,3088.64,831.32,0,0,0,0,1423.0,1,0.465,0
U0157,freq_binger,2025-05-03T16:41:00,16,5,3,Fashion,1886.42,831.32,0,0,1,0,1692.0,1,0.601,0
U0157,freq_binger,2025-05-10T21:01:00,21,5,10,Entertainment,440.86,831.32,0,0,1,0,10340.0,1,0.665,0
U0157,freq_binger,2025-05-11T09:05:00,9,6,11,Grocery,681.48,831.32,0,0,1,0,724.0,1,0.429,0
U0157,freq_binger,2025-05-17T00:47:00,0,5,17,Entertainment,1194.08,831.32,1,0,1,0,8142.0,1,1.171,0
U0157,freq_binger,2025-05-25T01:52:00,1,6,25,Travel,982.14,831.32,1,0,1,0,11585.0,1,0.753,0
U0157,freq_binger,2025-05-28T19:16:00,19,2,28,Alcohol,2786.16,831.32,0,1,0,0,5364.0,1,0.302,1
U0158,eom_spender,2025-01-18T09:52:00,9,5,18,Food & Dining,2586.8,1911.56,0,0,1,0,999.0,1,0.411,0
U0158,eom_spender,2025-01-20T01:21:00,1,0,20,Alcohol,5213.91,1911.56,1,0,0,0,2369.0,1,0.847,1
U0158,eom_spender,2025-01-26T03:58:00,3,6,26,Gaming,5399.27,1911.56,1,1,1,0,8797.0,1,1.114,1
U0158,eom_spender,2025-01-26T09:18:00,9,6,26,Gaming,6308.56,1911.56,0,1,1,0,320.0,1,0.616,1
U0158,eom_spender,2025-01-26T22:10:00,22,6,26,Fashion,3662.06,1911.56,0,1,1,0,772.0,1,0.686,0
U0158,eom_spender,2025-01-28T01:00:00,1,1,28,Gaming,3748.4,1911.56,1,1,0,0,1610.0,1,0.844,1
U0158,eom_spender,2025-01-30T10:13:00,10,3,30,Alcohol,7144.82,1911.56,0,1,0,0,3433.0,1,0.429,1
U0158,eom_spender,2025-01-30T22:23:00,22,3,30,Gaming,5552.22,1911.56,0,1,0,0,730.0,1,0.43,1
U0158,eom_spender,2025-03-27T03:37:00,3,3,27,Health,1143.45,1911.56,1,1,0,0,79514.0,1,0.527,0
U0158,eom_spender,2025-03-27T19:38:00,19,3,27,Travel,647.44,1911.56,0,1,0,0,961.0,1,0.139,0
U0158,eom_spender,2025-03-29T14:47:00,14,5,29,Travel,2427.53,1911.56,0,1,1,0,2589.0,1,0.375,0
U0158,eom_spender,2025-04-26T22:03:00,22,5,26,Subscriptions,2276.16,1911.56,0,1,1,0,40756.0,1,0.341,0
U0158,eom_spender,2025-04-30T20:39:00,20,2,30,Gaming,1159.68,1911.56,0,1,0,0,5676.0,1,0.368,0
U0158,eom_spender,2025-05-10T13:56:00,13,5,10,Entertainment,5180.32,1911.56,0,0,1,0,13997.0,1,0.703,0
U0158,eom_spender,2025-05-12T17:35:00,17,0,12,Health,1724.44,1911.56,0,0,0,0,3099.0,1,0.033,0
U0158,eom_spender,2025-05-19T11:19:00,11,0,19,Fashion,5945.22,1911.56,0,0,0,0,9704.0,1,0.387,0
U0158,eom_spender,2025-05-25T21:03:00,21,6,25,Food & Dining,1115.14,1911.56,0,0,1,0,9224.0,1,0.426,0
U0158,eom_spender,2025-05-26T09:20:00,9,0,26,Entertainment,1886.77,1911.56,0,1,0,0,737.0,1,0.416,0
U0158,eom_spender,2025-05-26T13:56:00,13,0,26,Grocery,1508.58,1911.56,0,1,0,0,276.0,1,0.1,0
U0158,eom_spender,2025-05-26T16:20:00,16,0,26,Gaming,4644.02,1911.56,0,1,0,0,144.0,1,0.373,0
U0158,eom_spender,2025-05-26T22:44:00,22,0,26,Health,322.71,1911.56,0,1,0,0,384.0,1,0.017,0
U0158,eom_spender,2025-05-27T19:07:00,19,1,27,Entertainment,2012.21,1911.56,0,1,0,0,1223.0,1,0.474,0
U0158,eom_spender,2025-05-30T09:01:00,9,4,30,Food & Dining,315.94,1911.56,0,1,0,0,3714.0,1,0.097,0
U0158,eom_spender,2025-05-30T21:56:00,21,4,30,Health,2634.16,1911.56,0,1,0,0,775.0,1,0.076,0
U0158,eom_spender,2025-05-30T22:45:00,22,4,30,Electronics,4694.79,1911.56,0,1,0,1,49.0,1,0.413,0
U0159,freq_binger,2025-01-03T19:26:00,19,4,3,Alcohol,2125.34,1523.03,0,0,0,0,999.0,1,0.442,0
U0159,freq_binger,2025-01-10T22:30:00,22,4,10,Alcohol,4808.18,1523.03,0,0,0,0,10264.0,1,0.373,0
U0159,freq_binger,2025-01-11T01:27:00,1,5,11,Travel,1889.42,1523.03,1,0,1,0,177.0,1,0.844,0
U0159,freq_binger,2025-01-13T08:51:00,8,0,13,Alcohol,4749.95,1523.03,0,0,0,0,3324.0,1,0.321,0
U0159,freq_binger,2025-01-16T23:51:00,23,3,16,Travel,1932.11,1523.03,1,0,0,0,5220.0,1,0.442,0
U0159,freq_binger,2025-01-17T03:59:00,3,4,17,Grocery,962.55,1523.03,1,0,0,0,248.0,1,0.429,0
U0159,freq_binger,2025-01-24T21:12:00,21,4,24,Gaming,3922.57,1523.03,0,0,0,0,11113.0,1,0.306,0
U0159,freq_binger,2025-01-26T18:32:00,18,6,26,Gaming,2720.83,1523.03,0,1,1,0,2720.0,1,0.679,0
U0159,freq_binger,2025-01-27T21:37:00,21,0,27,Alcohol,4298.63,1523.03,0,1,0,0,1625.0,1,0.403,1
U0159,freq_binger,2025-03-03T20:36:00,20,0,3,Gaming,3562.94,1523.03,0,0,0,0,50339.0,1,0.464,0
U0159,freq_binger,2025-03-04T01:29:00,1,1,4,Gaming,4583.04,1523.03,1,0,0,0,293.0,1,0.763,1
U0159,freq_binger,2025-03-04T10:39:00,10,1,4,Food & Dining,1773.1,1523.03,0,0,0,0,550.0,1,0.115,0
U0159,freq_binger,2025-03-23T17:18:00,17,6,23,Fashion,3570.43,1523.03,0,0,1,0,27759.0,1,0.64,0
U0159,freq_binger,2025-03-23T17:21:00,17,6,23,Gaming,2070.01,1523.03,0,0,1,1,3.0,1,0.784,0
U0159,freq_binger,2025-03-23T23:21:00,23,6,23,Entertainment,983.98,1523.03,1,0,1,0,360.0,1,1.079,0
U0159,freq_binger,2025-04-06T00:16:00,0,6,6,Alcohol,3502.72,1523.03,1,0,1,0,18775.0,1,1.101,0
U0159,freq_binger,2025-04-30T01:46:00,1,2,30,Travel,1293.43,1523.03,1,1,0,0,34650.0,1,0.501,0
U0159,freq_binger,2025-05-07T01:07:00,1,2,7,Electronics,4394.36,1523.03,1,0,0,0,10041.0,1,0.706,1
U0159,freq_binger,2025-05-08T12:28:00,12,3,8,Travel,1186.35,1523.03,0,0,0,0,2121.0,1,0.103,0
U0159,freq_binger,2025-05-12T14:44:00,14,0,12,Travel,1515.1,1523.03,0,0,0,0,5896.0,1,0.074,0
U0159,freq_binger,2025-05-13T19:16:00,19,1,13,Alcohol,859.98,1523.03,0,0,0,0,1712.0,1,0.453,0
U0159,freq_binger,2025-05-16T21:37:00,21,4,16,Travel,746.22,1523.03,0,0,0,0,4461.0,1,0.145,0
U0159,freq_binger,2025-05-17T17:51:00,17,5,17,Alcohol,1927.91,1523.03,0,0,1,0,1214.0,1,0.694,0
U0159,freq_binger,2025-05-21T08:45:00,8,2,21,Electronics,4674.53,1523.03,0,0,0,0,5214.0,1,0.366,0
U0159,freq_binger,2025-05-27T14:42:00,14,1,27,Subscriptions,846.25,1523.03,0,1,0,0,8997.0,1,0.028,0
U0160,freq_binger,2025-01-03T02:20:00,2,4,3,Electronics,2154.06,802.5,1,0,0,0,999.0,1,0.78,1
U0160,freq_binger,2025-01-07T02:59:00,2,1,7,Fashion,702.03,802.5,1,0,0,0,5799.0,1,0.714,0
U0160,freq_binger,2025-01-07T21:02:00,21,1,7,Gaming,2397.14,802.5,0,0,0,0,1083.0,1,0.398,0
U0160,freq_binger,2025-01-16T18:40:00,18,3,16,Grocery,539.5,802.5,0,0,0,0,12818.0,1,0.174,0
U0160,freq_binger,2025-01-27T03:17:00,3,0,27,Gaming,2656.74,802.5,1,1,0,0,14917.0,1,0.758,1
U0160,freq_binger,2025-01-30T21:11:00,21,3,30,Grocery,909.24,802.5,0,1,0,0,5394.0,1,0.158,0
U0160,freq_binger,2025-03-20T18:10:00,18,3,20,Gaming,3156.96,802.5,0,0,0,0,70379.0,1,0.365,0
U0160,freq_binger,2025-03-21T09:50:00,9,4,21,Grocery,1169.88,802.5,0,0,0,0,940.0,1,0.058,0
U0160,freq_binger,2025-03-23T01:33:00,1,6,23,Entertainment,1965.96,802.5,1,0,1,0,2383.0,1,1.029,0
U0160,freq_binger,2025-03-28T21:14:00,21,4,28,Food & Dining,837.02,802.5,0,1,0,0,8381.0,1,0.143,0
U0160,freq_binger,2025-04-06T14:28:00,14,6,6,Health,462.45,802.5,0,0,1,0,12554.0,1,0.489,0
U0160,freq_binger,2025-04-16T01:59:00,1,2,16,Grocery,697.08,802.5,1,0,0,0,13651.0,1,0.492,0
U0160,freq_binger,2025-04-17T14:25:00,14,3,17,Fashion,2968.97,802.5,0,0,0,0,2186.0,1,0.365,1
U0160,freq_binger,2025-04-19T10:57:00,10,5,19,Travel,285.17,802.5,0,0,1,0,2672.0,1,0.497,0
U0160,freq_binger,2025-04-26T20:40:00,20,5,26,Electronics,1012.28,802.5,0,1,1,0,10663.0,1,0.788,0
U0160,freq_binger,2025-04-30T20:16:00,20,2,30,Subscriptions,496.82,802.5,0,1,0,0,5736.0,1,0.179,0
U0160,freq_binger,2025-05-03T20:22:00,20,5,3,Health,800.81,802.5,0,0,1,0,4326.0,1,0.379,0
U0160,freq_binger,2025-05-11T11:17:00,11,6,11,Electronics,1211.78,802.5,0,0,1,0,10975.0,1,0.72,0
U0160,freq_binger,2025-05-11T12:17:00,12,6,11,Travel,83.09,802.5,0,0,1,1,60.0,1,0.442,0
U0160,freq_binger,2025-05-18T19:29:00,19,6,18,Alcohol,2113.22,802.5,0,0,1,0,10512.0,1,0.654,0
U0160,freq_binger,2025-05-20T14:28:00,14,1,20,Food & Dining,1014.09,802.5,0,0,0,0,2579.0,1,0.155,0
U0160,freq_binger,2025-05-23T10:31:00,10,4,23,Grocery,172.59,802.5,0,0,0,0,4083.0,1,0.065,0
U0160,freq_binger,2025-05-26T22:51:00,22,0,26,Subscriptions,863.29,802.5,0,1,0,0,5060.0,1,0.096,0
U0160,freq_binger,2025-05-27T11:58:00,11,1,27,Fashion,2106.59,802.5,0,1,0,0,787.0,1,0.34,1
U0160,freq_binger,2025-05-30T10:30:00,10,4,30,Fashion,1682.28,802.5,0,1,0,0,4232.0,1,0.492,0
U0161,eom_spender,2025-01-28T02:29:00,2,1,28,Fashion,449.67,323.34,1,1,0,0,999.0,1,0.782,1
U0161,eom_spender,2025-01-28T11:42:00,11,1,28,Health,335.37,323.34,0,1,0,0,553.0,1,0.071,0
U0161,eom_spender,2025-01-30T13:25:00,13,3,30,Health,358.42,323.34,0,1,0,0,2983.0,1,0.109,0
U0161,eom_spender,2025-01-30T15:08:00,15,3,30,Entertainment,1264.15,323.34,0,1,0,1,103.0,1,0.409,1
U0161,eom_spender,2025-03-02T15:25:00,15,6,2,Fashion,790.85,323.34,0,0,1,0,44657.0,1,0.699,0
U0161,eom_spender,2025-03-27T16:49:00,16,3,27,Grocery,291.22,323.34,0,1,0,0,36084.0,1,0.034,0
U0161,eom_spender,2025-03-29T01:06:00,1,5,29,Food & Dining,266.91,323.34,1,1,1,0,1937.0,1,0.78,1
U0161,eom_spender,2025-03-29T03:28:00,3,5,29,Entertainment,726.74,323.34,1,1,1,0,142.0,1,1.182,1
U0161,eom_spender,2025-03-29T13:59:00,13,5,29,Electronics,583.63,323.34,0,1,1,0,631.0,1,0.674,0
U0161,eom_spender,2025-03-30T20:53:00,20,6,30,Travel,49.12,323.34,0,1,1,0,1854.0,1,0.492,0
U0161,eom_spender,2025-04-12T15:13:00,15,5,12,Health,43.83,323.34,0,0,1,0,18380.0,1,0.334,0
U0161,eom_spender,2025-04-19T22:02:00,22,5,19,Subscriptions,405.63,323.34,0,0,1,0,10489.0,1,0.354,0
U0161,eom_spender,2025-04-28T15:00:00,15,0,28,Fashion,183.51,323.34,0,1,0,0,12538.0,1,0.471,0
U0161,eom_spender,2025-04-30T01:41:00,1,2,30,Health,189.84,323.34,1,1,0,0,2081.0,1,0.406,0
U0161,eom_spender,2025-05-08T20:27:00,20,3,8,Food & Dining,330.67,323.34,0,0,0,0,12646.0,1,0.04,0
U0161,eom_spender,2025-05-12T11:23:00,11,0,12,Food & Dining,375.45,323.34,0,0,0,0,5216.0,1,0.046,0
U0161,eom_spender,2025-05-26T00:50:00,0,0,26,Health,371.71,323.34,1,1,0,0,19527.0,1,0.401,1
U0161,eom_spender,2025-05-26T14:58:00,14,0,26,Travel,240.57,323.34,0,1,0,0,848.0,1,0.086,0
U0161,eom_spender,2025-05-26T18:03:00,18,0,26,Electronics,811.96,323.34,0,1,0,0,185.0,1,0.435,1
U0161,eom_spender,2025-05-26T20:12:00,20,0,26,Health,278.13,323.34,0,1,0,0,129.0,1,0.14,0
U0161,eom_spender,2025-05-26T20:19:00,20,0,26,Subscriptions,112.95,323.34,0,1,0,1,7.0,1,0.0,0
U0161,eom_spender,2025-05-26T21:37:00,21,0,26,Alcohol,515.44,323.34,0,1,0,2,78.0,1,0.491,0
U0161,eom_spender,2025-05-27T16:23:00,16,1,27,Fashion,611.93,323.34,0,1,0,0,1126.0,1,0.319,0
U0161,eom_spender,2025-05-28T15:28:00,15,2,28,Gaming,285.98,323.34,0,1,0,0,1385.0,1,0.448,0
U0161,eom_spender,2025-05-28T21:26:00,21,2,28,Grocery,294.12,323.34,0,1,0,0,358.0,1,0.114,0
U0162,controlled,2025-01-04T20:12:00,20,5,4,Entertainment,2565.14,1396.25,0,0,1,0,999.0,1,0.789,0
U0162,controlled,2025-01-08T22:46:00,22,2,8,Health,506.3,1396.25,0,0,0,0,5914.0,1,0.095,0
U0162,controlled,2025-01-09T18:42:00,18,3,9,Food & Dining,1482.83,1396.25,0,0,0,0,1196.0,1,0.187,0
U0162,controlled,2025-01-09T20:05:00,20,3,9,Gaming,981.26,1396.25,0,0,0,1,83.0,1,0.437,0
U0162,controlled,2025-01-10T14:48:00,14,4,10,Alcohol,4732.38,1396.25,0,0,0,0,1123.0,1,0.458,0
U0162,controlled,2025-01-13T09:59:00,9,0,13,Alcohol,1188.12,1396.25,0,0,0,0,4031.0,1,0.488,0
U0162,controlled,2025-01-18T17:51:00,17,5,18,Subscriptions,562.61,1396.25,0,0,1,0,7672.0,1,0.313,0
U0162,controlled,2025-01-25T16:24:00,16,5,25,Travel,1142.39,1396.25,0,0,1,0,9993.0,1,0.366,0
U0162,controlled,2025-01-27T21:21:00,21,0,27,Fashion,3322.66,1396.25,0,1,0,0,3177.0,1,0.407,0
U0162,controlled,2025-03-12T16:52:00,16,2,12,Electronics,4910.39,1396.25,0,0,0,0,63091.0,1,0.353,1
U0162,controlled,2025-03-20T11:27:00,11,3,20,Fashion,1969.54,1396.25,0,0,0,0,11195.0,1,0.48,0
U0162,controlled,2025-03-21T12:24:00,12,4,21,Gaming,1508.43,1396.25,0,0,0,0,1497.0,1,0.478,0
U0162,controlled,2025-03-22T21:20:00,21,5,22,Fashion,1973.77,1396.25,0,0,1,0,1976.0,1,0.677,0
U0162,controlled,2025-03-30T09:51:00,9,6,30,Alcohol,1889.69,1396.25,0,1,1,0,10831.0,1,0.625,0
U0162,controlled,2025-04-05T18:08:00,18,5,5,Entertainment,2279.73,1396.25,0,0,1,0,9137.0,1,0.786,0
U0162,controlled,2025-04-11T15:45:00,15,4,11,Food & Dining,1897.73,1396.25,0,0,0,0,8497.0,1,0.073,0
U0162,controlled,2025-04-22T20:22:00,20,1,22,Fashion,1600.16,1396.25,0,0,0,0,16117.0,1,0.304,0
U0162,controlled,2025-04-23T20:51:00,20,2,23,Gaming,3345.35,1396.25,0,0,0,0,1469.0,1,0.438,0
U0162,controlled,2025-05-02T03:29:00,3,4,2,Travel,161.94,1396.25,1,0,0,0,11918.0,1,0.467,0
U0162,controlled,2025-05-03T19:17:00,19,5,3,Food & Dining,1132.95,1396.25,0,0,1,0,2388.0,1,0.441,0
U0162,controlled,2025-05-08T13:12:00,13,3,8,Travel,1938.26,1396.25,0,0,0,0,6835.0,1,0.099,0
U0162,controlled,2025-05-16T08:29:00,8,4,16,Health,1914.41,1396.25,0,0,0,0,11237.0,1,0.09,0
U0162,controlled,2025-05-23T13:05:00,13,4,23,Food & Dining,1571.12,1396.25,0,0,0,0,10356.0,1,0.04,0
U0162,controlled,2025-05-25T21:57:00,21,6,25,Food & Dining,2077.53,1396.25,0,0,1,0,3412.0,1,0.427,0
U0162,controlled,2025-05-29T00:51:00,0,3,29,Health,990.9,1396.25,1,1,0,0,4494.0,1,0.45,0
U0163,controlled,2025-01-02T12:34:00,12,3,2,Alcohol,850.19,627.03,0,0,0,0,999.0,1,0.365,0
U0163,controlled,2025-01-03T17:15:00,17,4,3,Fashion,1567.41,627.03,0,0,0,0,1721.0,1,0.348,0
U0163,controlled,2025-01-04T19:38:00,19,5,4,Grocery,513.23,627.03,0,0,1,0,1583.0,1,0.326,0
